Hour,Week,Testosterone,LH,FSH
5816,34.62,99.02,20.48,11.29
5817,34.62,98.20,21.00,11.60
5818,34.63,103.11,20.83,11.50
5819,34.64,94.56,20.22,11.13
5820,34.64,102.69,20.45,11.27
5821,34.65,101.13,20.43,11.26
5822,34.65,103.15,20.65,11.39
5823,34.66,100.76,20.36,11.21
5824,34.67,99.98,21.05,11.63
5825,34.67,100.37,20.78,11.47
5826,34.68,100.56,20.19,11.11
5827,34.68,100.93,21.02,11.61
5828,34.69,98.63,20.20,11.12
5829,34.70,98.52,20.09,11.06
5830,34.70,100.64,20.80,11.48
5831,34.71,101.04,20.69,11.41
5832,34.71,93.55,19.81,10.89
5833,34.72,98.80,20.49,11.29
5834,34.73,97.81,20.27,11.16
5835,34.73,97.92,20.69,11.41
5836,34.74,100.73,20.32,11.19
5837,34.74,96.90,19.86,10.92
5838,34.75,102.56,20.04,11.02
5839,34.76,97.88,20.06,11.04
5840,34.76,103.11,20.20,11.12
5841,34.77,101.04,19.91,10.95
5842,34.77,102.94,20.68,11.41
5843,34.78,98.31,20.65,11.39
5844,34.79,102.57,20.20,11.12
5845,34.79,102.05,20.65,11.39
5846,34.80,102.46,20.72,11.43
5847,34.80,100.88,20.54,11.33
5848,34.81,98.96,20.91,11.55
5849,34.82,98.01,20.47,11.28
5850,34.82,98.77,20.43,11.26
5851,34.83,98.38,20.51,11.30
5852,34.83,99.53,20.82,11.49
5853,34.84,98.97,20.32,11.19
5854,34.85,96.29,20.84,11.50
5855,34.85,101.37,20.88,11.53
5856,34.86,102.14,19.87,10.92
5857,34.86,102.71,20.58,11.35
5858,34.87,100.92,20.10,11.06
5859,34.88,100.04,20.59,11.35
5860,34.88,100.83,20.64,11.38
5861,34.89,99.64,20.42,11.25
5862,34.89,98.65,20.67,11.40
5863,34.90,99.85,20.37,11.22
5864,34.90,99.50,20.89,11.53
5865,34.91,100.84,20.61,11.37
5866,34.92,97.50,20.40,11.24
5867,34.92,99.22,20.57,11.34
5868,34.93,100.95,20.30,11.18
5869,34.93,101.11,20.78,11.47
5870,34.94,100.53,20.40,11.24
5871,34.95,97.69,20.46,11.28
5872,34.95,102.10,20.20,11.12
5873,34.96,100.79,20.59,11.35
5874,34.96,100.17,20.70,11.42
5875,34.97,101.45,20.78,11.47
5876,34.98,100.77,20.52,11.31
5877,34.98,97.62,20.69,11.42
5878,34.99,97.19,20.50,11.30
5879,34.99,103.12,20.86,11.52
5880,35.00,100.11,20.59,11.36
5881,35.01,94.31,20.73,11.44
5882,35.01,103.32,20.68,11.41
5883,35.02,98.23,19.75,10.85
5884,35.02,97.34,20.20,11.12
5885,35.03,101.38,20.64,11.38
5886,35.04,103.95,20.16,11.10
5887,35.04,100.99,20.96,11.58
5888,35.05,99.75,20.40,11.24
5889,35.05,98.73,20.31,11.19
5890,35.06,97.33,20.46,11.28
5891,35.07,103.26,20.57,11.34
5892,35.07,100.16,20.81,11.49
5893,35.08,98.63,20.64,11.39
5894,35.08,100.00,20.52,11.31
5895,35.09,101.68,20.62,11.37
5896,35.10,99.33,20.52,11.31
5897,35.10,101.94,19.95,10.97
5898,35.11,99.34,20.86,11.52
5899,35.11,99.03,20.53,11.32
5900,35.12,100.56,20.27,11.16
5901,35.12,100.03,21.22,11.73
5902,35.13,101.18,20.31,11.19
5903,35.14,100.12,20.57,11.34
5904,35.14,96.87,20.62,11.37
5905,35.15,102.11,20.49,11.29
5906,35.15,97.38,21.10,11.66
5907,35.16,101.94,21.15,11.69
5908,35.17,97.57,20.50,11.30
5909,35.17,98.51,20.85,11.51
5910,35.18,97.96,20.56,11.34
5911,35.18,102.11,20.06,11.03
5912,35.19,100.63,20.24,11.14
5913,35.20,102.58,20.94,11.57
5914,35.20,100.63,21.03,11.62
5915,35.21,101.99,20.14,11.08
5916,35.21,97.98,20.66,11.39
5917,35.22,101.69,20.51,11.31
5918,35.23,102.70,20.76,11.45
5919,35.23,99.87,20.47,11.28
5920,35.24,98.49,20.48,11.29
5921,35.24,96.86,20.41,11.24
5922,35.25,102.85,20.27,11.16
5923,35.26,99.91,20.96,11.57
5924,35.26,100.14,20.63,11.38
5925,35.27,100.84,20.64,11.38
5926,35.27,100.61,20.09,11.05
5927,35.28,102.71,19.97,10.98
5928,35.29,99.27,20.34,11.21
5929,35.29,101.32,20.28,11.17
5930,35.30,102.10,20.60,11.36
5931,35.30,99.65,20.04,11.02
5932,35.31,103.47,20.99,11.59
5933,35.32,99.76,20.50,11.30
5934,35.32,100.48,20.52,11.31
5935,35.33,102.98,20.11,11.07
5936,35.33,99.33,20.87,11.52
5937,35.34,101.80,20.60,11.36
5938,35.35,98.64,20.51,11.31
5939,35.35,100.17,21.10,11.66
5940,35.36,102.93,20.27,11.16
5941,35.36,101.15,20.27,11.16
5942,35.37,98.15,20.84,11.50
5943,35.38,98.09,20.68,11.41
5944,35.38,102.45,20.86,11.52
5945,35.39,97.36,20.01,11.00
5946,35.39,99.77,20.65,11.39
5947,35.40,103.65,20.01,11.01
5948,35.40,103.58,20.63,11.38
5949,35.41,102.59,20.50,11.30
5950,35.42,97.76,20.51,11.30
5951,35.42,95.40,20.44,11.27
5952,35.43,101.06,20.57,11.34
5953,35.43,100.75,20.42,11.25
5954,35.44,100.73,20.36,11.21
5955,35.45,98.04,20.78,11.47
5956,35.45,101.22,20.23,11.14
5957,35.46,97.74,20.16,11.10
5958,35.46,100.02,20.17,11.10
5959,35.47,100.80,20.35,11.21
5960,35.48,101.82,20.74,11.44
5961,35.48,101.36,20.82,11.49
5962,35.49,101.02,20.52,11.31
5963,35.49,101.76,20.79,11.48
5964,35.50,99.31,20.87,11.52
5965,35.51,99.20,20.44,11.26
5966,35.51,99.40,20.90,11.54
5967,35.52,100.37,20.35,11.21
5968,35.52,100.95,20.65,11.39
5969,35.53,101.87,20.30,11.18
5970,35.54,102.21,20.68,11.41
5971,35.54,97.79,20.23,11.14
5972,35.55,100.21,20.35,11.21
5973,35.55,100.19,20.35,11.21
5974,35.56,102.14,20.45,11.27
5975,35.57,98.89,20.55,11.33
5976,35.57,99.14,20.92,11.55
5977,35.58,104.07,20.39,11.23
5978,35.58,99.76,20.63,11.38
5979,35.59,99.80,20.48,11.29
5980,35.60,101.83,20.50,11.30
5981,35.60,101.56,20.54,11.33
5982,35.61,100.93,20.29,11.17
5983,35.61,97.75,20.55,11.33
5984,35.62,99.85,20.32,11.19
5985,35.62,103.36,20.51,11.30
5986,35.63,102.22,20.33,11.20
5987,35.64,98.14,20.67,11.40
5988,35.64,99.69,20.10,11.06
5989,35.65,99.55,20.56,11.34
5990,35.65,100.99,20.69,11.41
5991,35.66,99.04,19.78,10.87
5992,35.67,103.65,20.11,11.07
5993,35.67,101.87,20.74,11.45
5994,35.68,97.94,20.39,11.24
5995,35.68,103.49,21.09,11.65
5996,35.69,98.02,20.42,11.25
5997,35.70,97.28,20.69,11.41
5998,35.70,102.03,20.35,11.21
5999,35.71,101.24,20.24,11.15
6000,35.71,95.41,20.93,11.56
6001,35.72,99.94,20.93,11.56
6002,35.73,98.46,20.63,11.38
6003,35.73,101.24,20.80,11.48
6004,35.74,98.81,20.56,11.34
6005,35.74,95.76,20.38,11.23
6006,35.75,96.92,20.25,11.15
6007,35.76,97.09,20.38,11.23
6008,35.76,97.99,20.88,11.53
6009,35.77,96.09,20.73,11.44
6010,35.77,101.18,20.63,11.38
6011,35.78,101.00,20.87,11.52
6012,35.79,98.03,20.56,11.34
6013,35.79,101.03,20.23,11.14
6014,35.80,101.46,19.91,10.95
6015,35.80,100.30,20.48,11.29
6016,35.81,102.73,20.56,11.33
6017,35.82,99.80,20.32,11.19
6018,35.82,99.50,20.28,11.17
6019,35.83,100.04,20.42,11.25
6020,35.83,102.11,20.70,11.42
6021,35.84,98.80,20.83,11.50
6022,35.85,102.27,20.48,11.29
6023,35.85,102.57,20.04,11.02
6024,35.86,95.78,20.70,11.42
6025,35.86,100.55,20.89,11.54
6026,35.87,97.31,20.20,11.12
6027,35.88,100.58,20.89,11.53
6028,35.88,100.93,20.01,11.01
6029,35.89,99.46,20.35,11.21
6030,35.89,101.15,20.03,11.02
6031,35.90,99.11,20.49,11.29
6032,35.90,102.60,20.18,11.11
6033,35.91,100.76,20.79,11.47
6034,35.92,99.33,20.66,11.39
6035,35.92,100.45,20.59,11.36
6036,35.93,98.64,20.57,11.34
6037,35.93,101.85,20.72,11.43
6038,35.94,99.33,20.81,11.49
6039,35.95,99.77,20.87,11.52
6040,35.95,98.02,20.37,11.22
6041,35.96,100.59,20.46,11.28
6042,35.96,101.32,20.63,11.38
6043,35.97,101.86,20.93,11.56
6044,35.98,100.12,20.17,11.10
6045,35.98,101.28,20.90,11.54
6046,35.99,100.01,19.82,10.89
6047,35.99,102.43,20.19,11.12
6048,36.00,100.62,20.52,11.31
6049,36.01,101.52,20.36,11.22
6050,36.01,101.23,20.16,11.10
6051,36.02,95.01,20.34,11.20
6052,36.02,97.97,20.45,11.27
6053,36.03,100.91,20.19,11.12
6054,36.04,97.73,21.19,11.71
6055,36.04,103.08,20.91,11.55
6056,36.05,99.31,20.29,11.17
6057,36.05,98.74,21.03,11.62
6058,36.06,99.73,20.80,11.48
6059,36.07,100.49,21.05,11.63
6060,36.07,102.10,20.49,11.29
6061,36.08,100.96,20.27,11.16
6062,36.08,100.16,20.32,11.19
6063,36.09,100.80,20.48,11.29
6064,36.10,100.10,20.77,11.46
6065,36.10,96.36,20.79,11.47
6066,36.11,102.42,20.85,11.51
6067,36.11,100.18,20.44,11.26
6068,36.12,98.44,20.28,11.17
6069,36.12,104.80,20.69,11.42
6070,36.13,98.74,21.15,11.69
6071,36.14,100.47,20.67,11.40
6072,36.14,100.82,20.27,11.16
6073,36.15,99.90,20.53,11.32
6074,36.15,104.02,20.66,11.40
6075,36.16,104.35,20.68,11.41
6076,36.17,99.97,20.75,11.45
6077,36.17,102.36,20.02,11.01
6078,36.18,100.42,20.25,11.15
6079,36.18,97.05,20.56,11.34
6080,36.19,98.25,20.51,11.31
6081,36.20,102.96,20.80,11.48
6082,36.20,103.56,20.45,11.27
6083,36.21,97.61,20.28,11.17
6084,36.21,101.05,20.49,11.30
6085,36.22,100.06,20.54,11.33
6086,36.23,101.72,20.78,11.47
6087,36.23,99.78,20.53,11.32
6088,36.24,99.88,20.38,11.23
6089,36.24,99.37,20.84,11.50
6090,36.25,98.45,20.71,11.43
6091,36.26,103.05,20.40,11.24
6092,36.26,100.85,20.34,11.20
6093,36.27,100.92,20.31,11.18
6094,36.27,97.24,20.35,11.21
6095,36.28,96.49,20.57,11.34
6096,36.29,98.96,20.70,11.42
6097,36.29,98.54,20.35,11.21
6098,36.30,100.65,20.57,11.34
6099,36.30,96.93,20.14,11.08
6100,36.31,103.25,20.75,11.45
6101,36.32,100.00,20.96,11.58
6102,36.32,100.14,20.64,11.38
6103,36.33,97.40,20.42,11.25
6104,36.33,102.45,20.81,11.48
6105,36.34,100.65,20.59,11.35
6106,36.35,100.06,20.33,11.20
6107,36.35,103.98,20.33,11.20
6108,36.36,98.48,20.51,11.31
6109,36.36,98.45,20.27,11.16
6110,36.37,102.27,20.45,11.27
6111,36.38,101.20,20.79,11.47
6112,36.38,102.42,20.75,11.45
6113,36.39,96.71,20.73,11.44
6114,36.39,100.98,21.21,11.73
6115,36.40,96.75,20.85,11.51
6116,36.40,100.84,20.29,11.17
6117,36.41,99.98,20.24,11.14
6118,36.42,100.04,20.20,11.12
6119,36.42,99.63,19.95,10.97
6120,36.43,100.44,19.97,10.98
6121,36.43,99.44,21.03,11.62
6122,36.44,99.04,20.17,11.10
6123,36.45,101.89,20.72,11.43
6124,36.45,98.21,20.22,11.13
6125,36.46,97.74,20.67,11.40
6126,36.46,97.80,20.08,11.05
6127,36.47,98.97,20.90,11.54
6128,36.48,101.58,20.84,11.51
6129,36.48,102.12,20.22,11.13
6130,36.49,100.14,20.96,11.58
6131,36.49,101.95,20.86,11.52
6132,36.50,102.49,19.99,10.99
6133,36.51,99.58,20.73,11.44
6134,36.51,102.64,20.69,11.42
6135,36.52,99.01,20.97,11.58
6136,36.52,100.98,20.49,11.30
6137,36.53,98.65,20.73,11.44
6138,36.54,101.18,20.68,11.41
6139,36.54,98.18,20.20,11.12
6140,36.55,98.97,19.79,10.87
6141,36.55,99.03,20.41,11.24
6142,36.56,99.67,20.49,11.30
6143,36.57,100.31,20.19,11.12
6144,36.57,102.77,20.38,11.23
6145,36.58,99.27,20.91,11.54
6146,36.58,100.89,20.52,11.31
6147,36.59,99.87,20.58,11.35
6148,36.60,99.97,20.23,11.14
6149,36.60,100.30,20.23,11.14
6150,36.61,98.58,20.92,11.55
6151,36.61,100.33,19.92,10.95
6152,36.62,98.82,20.72,11.43
6153,36.62,100.04,20.94,11.56
6154,36.63,98.87,20.39,11.24
6155,36.64,101.12,20.62,11.37
6156,36.64,97.30,19.66,10.79
6157,36.65,100.42,20.24,11.15
6158,36.65,101.28,20.54,11.32
6159,36.66,95.19,20.23,11.14
6160,36.67,97.39,21.29,11.77
6161,36.67,101.62,20.42,11.25
6162,36.68,99.28,20.45,11.27
6163,36.68,103.94,20.42,11.25
6164,36.69,99.45,20.13,11.08
6165,36.70,101.24,20.10,11.06
6166,36.70,98.99,20.90,11.54
6167,36.71,98.28,20.38,11.23
6168,36.71,102.89,20.48,11.29
6169,36.72,102.87,20.79,11.48
6170,36.73,100.88,20.47,11.28
6171,36.73,102.03,19.81,10.89
6172,36.74,100.39,20.50,11.30
6173,36.74,99.19,20.29,11.17
6174,36.75,98.33,21.03,11.62
6175,36.76,99.18,20.28,11.17
6176,36.76,102.53,20.69,11.42
6177,36.77,101.56,20.40,11.24
6178,36.77,100.87,19.83,10.90
6179,36.78,102.49,20.41,11.25
6180,36.79,100.41,20.74,11.44
6181,36.79,98.19,20.19,11.11
6182,36.80,96.06,20.56,11.34
6183,36.80,99.85,20.24,11.15
6184,36.81,100.38,20.87,11.52
6185,36.82,98.81,20.36,11.22
6186,36.82,98.50,20.13,11.08
6187,36.83,99.50,20.24,11.14
6188,36.83,101.34,20.20,11.12
6189,36.84,102.20,20.55,11.33
6190,36.85,99.88,20.37,11.22
6191,36.85,96.94,20.39,11.24
6192,36.86,101.33,20.66,11.39
6193,36.86,102.61,20.75,11.45
6194,36.87,98.02,20.69,11.41
6195,36.88,102.57,20.31,11.19
6196,36.88,96.75,20.42,11.25
6197,36.89,99.00,20.71,11.43
6198,36.89,96.88,20.25,11.15
6199,36.90,99.94,20.66,11.39
6200,36.90,97.84,20.60,11.36
6201,36.91,101.91,20.70,11.42
6202,36.92,101.06,20.49,11.29
6203,36.92,100.63,20.34,11.21
6204,36.93,100.47,20.37,11.22
6205,36.93,101.44,20.32,11.19
6206,36.94,102.07,20.34,11.21
6207,36.95,102.45,20.64,11.38
6208,36.95,99.16,20.31,11.19
6209,36.96,99.75,20.80,11.48
6210,36.96,100.90,20.25,11.15
6211,36.97,102.86,20.52,11.31
6212,36.98,97.78,20.48,11.29
6213,36.98,102.68,20.76,11.46
6214,36.99,95.44,20.07,11.04
6215,36.99,97.96,20.46,11.28
6216,37.00,100.13,19.69,10.81
6217,37.01,99.06,21.08,11.65
6218,37.01,97.75,20.79,11.48
6219,37.02,98.91,20.39,11.23
6220,37.02,99.65,20.41,11.25
6221,37.03,97.95,20.55,11.33
6222,37.04,104.57,20.58,11.35
6223,37.04,102.75,20.67,11.40
6224,37.05,98.61,20.26,11.16
6225,37.05,103.51,20.80,11.48
6226,37.06,102.01,20.45,11.27
6227,37.07,103.69,20.66,11.40
6228,37.07,99.92,20.34,11.21
6229,37.08,98.48,20.43,11.26
6230,37.08,98.81,20.01,11.01
6231,37.09,99.87,20.74,11.44
6232,37.10,101.77,20.64,11.38
6233,37.10,101.94,19.96,10.97
6234,37.11,102.32,20.41,11.25
6235,37.11,99.57,21.04,11.62
6236,37.12,98.56,20.81,11.48
6237,37.12,101.29,21.16,11.70
6238,37.13,104.32,21.03,11.62
6239,37.14,101.10,20.32,11.19
6240,37.14,98.50,20.96,11.57
6241,37.15,100.18,20.51,11.31
6242,37.15,101.06,20.79,11.47
6243,37.16,101.22,19.83,10.90
6244,37.17,101.69,20.62,11.37
6245,37.17,96.80,20.11,11.06
6246,37.18,98.31,20.40,11.24
6247,37.18,100.41,20.49,11.30
6248,37.19,100.08,21.01,11.61
6249,37.20,101.98,20.82,11.49
6250,37.20,99.67,20.50,11.30
6251,37.21,98.53,20.12,11.07
6252,37.21,99.95,20.51,11.31
6253,37.22,100.30,20.29,11.17
6254,37.23,101.85,20.61,11.37
6255,37.23,100.23,19.80,10.88
6256,37.24,99.21,20.55,11.33
6257,37.24,102.25,20.08,11.05
6258,37.25,101.40,20.47,11.28
6259,37.26,99.32,20.63,11.38
6260,37.26,98.94,20.44,11.27
6261,37.27,98.71,20.41,11.24
6262,37.27,99.00,20.45,11.27
6263,37.28,100.48,20.96,11.58
6264,37.29,101.31,20.51,11.31
6265,37.29,99.02,20.50,11.30
6266,37.30,100.44,20.63,11.38
6267,37.30,97.59,20.43,11.26
6268,37.31,101.67,20.06,11.03
6269,37.32,103.07,20.43,11.26
6270,37.32,100.93,20.16,11.09
6271,37.33,99.45,19.92,10.95
6272,37.33,102.05,20.51,11.31
6273,37.34,100.59,20.47,11.28
6274,37.35,98.85,20.36,11.21
6275,37.35,98.86,20.43,11.26
6276,37.36,100.07,20.20,11.12
6277,37.36,98.45,20.84,11.51
6278,37.37,99.67,20.28,11.17
6279,37.38,101.94,20.38,11.23
6280,37.38,101.68,20.36,11.22
6281,37.39,101.55,20.12,11.07
6282,37.39,104.76,20.85,11.51
6283,37.40,102.32,20.88,11.53
6284,37.40,98.61,20.69,11.41
6285,37.41,98.26,20.53,11.32
6286,37.42,98.00,20.43,11.26
6287,37.42,96.31,20.13,11.08
6288,37.43,96.46,20.42,11.25
6289,37.43,103.53,20.10,11.06
6290,37.44,97.81,20.54,11.32
6291,37.45,101.45,20.18,11.11
6292,37.45,98.12,20.57,11.34
6293,37.46,101.15,20.65,11.39
6294,37.46,97.22,20.99,11.60
6295,37.47,102.70,20.52,11.31
6296,37.48,102.29,20.52,11.31
6297,37.48,98.11,20.33,11.20
6298,37.49,103.08,19.75,10.85
6299,37.49,102.43,20.23,11.14
6300,37.50,96.58,20.68,11.41
6301,37.51,101.55,20.59,11.36
6302,37.51,101.29,20.73,11.44
6303,37.52,103.14,20.54,11.32
6304,37.52,99.95,20.77,11.46
6305,37.53,101.55,20.51,11.31
6306,37.54,101.19,20.38,11.23
6307,37.54,97.97,20.02,11.01
6308,37.55,95.24,20.19,11.11
6309,37.55,99.37,20.73,11.44
6310,37.56,99.95,20.16,11.09
6311,37.57,97.95,20.97,11.58
6312,37.57,99.20,20.56,11.34
6313,37.58,102.71,20.91,11.55
6314,37.58,100.11,20.59,11.36
6315,37.59,100.53,20.98,11.59
6316,37.60,98.21,20.05,11.03
6317,37.60,98.19,20.31,11.18
6318,37.61,102.81,20.73,11.44
6319,37.61,96.16,20.28,11.17
6320,37.62,101.46,20.50,11.30
6321,37.62,102.94,20.70,11.42
6322,37.63,99.29,20.74,11.44
6323,37.64,100.82,20.41,11.25
6324,37.64,94.38,20.10,11.06
6325,37.65,98.29,20.87,11.52
6326,37.65,100.24,20.62,11.37
6327,37.66,98.21,20.40,11.24
6328,37.67,105.27,20.54,11.33
6329,37.67,99.46,20.66,11.40
6330,37.68,99.64,20.37,11.22
6331,37.68,99.47,20.34,11.20
6332,37.69,97.51,20.27,11.16
6333,37.70,97.36,20.12,11.07
6334,37.70,102.66,19.70,10.82
6335,37.71,99.20,20.03,11.02
6336,37.71,99.83,20.62,11.37
6337,37.72,101.96,20.41,11.25
6338,37.73,99.81,19.92,10.95
6339,37.73,95.42,20.75,11.45
6340,37.74,99.98,20.01,11.01
6341,37.74,98.57,20.76,11.46
6342,37.75,103.50,20.06,11.03
6343,37.76,98.52,20.60,11.36
6344,37.76,101.29,20.26,11.15
6345,37.77,99.36,20.11,11.07
6346,37.77,95.53,20.68,11.41
6347,37.78,99.42,20.79,11.47
6348,37.79,101.58,20.60,11.36
6349,37.79,97.90,20.29,11.17
6350,37.80,100.42,20.30,11.18
6351,37.80,98.30,20.67,11.40
6352,37.81,102.49,20.22,11.13
6353,37.82,99.07,20.33,11.20
6354,37.82,97.56,20.67,11.40
6355,37.83,98.24,20.31,11.19
6356,37.83,98.03,20.12,11.07
6357,37.84,100.32,20.71,11.42
6358,37.85,99.14,20.70,11.42
6359,37.85,99.30,19.86,10.92
6360,37.86,101.05,20.96,11.57
6361,37.86,101.69,20.62,11.37
6362,37.87,101.28,20.17,11.10
6363,37.88,98.74,20.70,11.42
6364,37.88,99.48,20.43,11.26
6365,37.89,101.42,20.41,11.25
6366,37.89,98.35,20.90,11.54
6367,37.90,101.04,20.30,11.18
6368,37.90,100.70,20.77,11.46
6369,37.91,101.36,20.31,11.18
6370,37.92,99.93,19.97,10.98
6371,37.92,98.96,20.23,11.14
6372,37.93,99.11,20.50,11.30
6373,37.93,98.79,20.29,11.18
6374,37.94,98.95,20.51,11.31
6375,37.95,100.92,19.96,10.98
6376,37.95,98.76,19.76,10.85
6377,37.96,102.01,20.79,11.48
6378,37.96,98.33,20.26,11.16
6379,37.97,100.16,20.38,11.23
6380,37.98,99.87,20.30,11.18
6381,37.98,101.74,20.20,11.12
6382,37.99,97.14,20.58,11.35
6383,37.99,99.73,20.39,11.24
6384,38.00,94.57,21.12,11.67
6385,38.01,103.84,20.42,11.25
6386,38.01,101.96,20.28,11.17
6387,38.02,99.26,20.46,11.28
6388,38.02,99.40,20.56,11.33
6389,38.03,100.31,20.58,11.35
6390,38.04,100.54,20.84,11.50
6391,38.04,101.11,20.72,11.43
6392,38.05,98.39,20.69,11.41
6393,38.05,102.01,20.60,11.36
6394,38.06,99.66,20.53,11.32
6395,38.07,101.08,20.37,11.22
6396,38.07,98.96,20.94,11.56
6397,38.08,99.50,20.22,11.13
6398,38.08,96.76,20.53,11.32
6399,38.09,101.59,20.73,11.44
6400,38.10,100.94,20.74,11.44
6401,38.10,96.38,20.16,11.10
6402,38.11,99.40,20.59,11.36
6403,38.11,103.59,20.29,11.18
6404,38.12,102.05,20.42,11.25
6405,38.12,104.43,20.82,11.49
6406,38.13,103.52,20.73,11.44
6407,38.14,98.78,20.62,11.37
6408,38.14,103.05,20.50,11.30
6409,38.15,100.10,20.38,11.23
6410,38.15,101.94,20.09,11.05
6411,38.16,95.54,20.58,11.35
6412,38.17,100.78,20.42,11.25
6413,38.17,97.38,20.53,11.32
6414,38.18,99.34,19.88,10.93
6415,38.18,99.96,20.37,11.22
6416,38.19,103.40,20.17,11.10
6417,38.20,102.10,21.31,11.78
6418,38.20,100.00,19.92,10.95
6419,38.21,97.47,19.98,10.99
6420,38.21,100.06,20.72,11.43
6421,38.22,98.58,20.46,11.28
6422,38.23,100.73,20.43,11.26
6423,38.23,95.35,20.84,11.51
6424,38.24,100.34,20.45,11.27
6425,38.24,97.21,20.90,11.54
6426,38.25,99.82,20.62,11.37
6427,38.26,100.89,20.49,11.29
6428,38.26,99.62,20.76,11.46
6429,38.27,99.38,20.57,11.34
6430,38.27,99.66,20.42,11.25
6431,38.28,103.07,20.27,11.16
6432,38.29,100.07,20.22,11.13
6433,38.29,99.98,20.85,11.51
6434,38.30,100.85,20.64,11.38
6435,38.30,99.53,20.70,11.42
6436,38.31,97.04,20.32,11.19
6437,38.32,99.50,20.25,11.15
6438,38.32,97.72,20.44,11.27
6439,38.33,96.15,20.31,11.18
6440,38.33,100.06,20.40,11.24
6441,38.34,99.77,20.60,11.36
6442,38.35,99.03,20.32,11.19
6443,38.35,99.55,20.72,11.43
6444,38.36,97.99,20.62,11.37
6445,38.36,102.29,20.42,11.25
6446,38.37,98.55,20.72,11.43
6447,38.38,99.18,20.90,11.54
6448,38.38,99.07,20.64,11.38
6449,38.39,97.49,20.28,11.17
6450,38.39,102.33,20.57,11.34
6451,38.40,102.53,20.44,11.26
6452,38.40,101.26,20.80,11.48
6453,38.41,100.21,20.32,11.19
6454,38.42,99.54,20.67,11.40
6455,38.42,97.51,20.66,11.40
6456,38.43,99.44,20.27,11.16
6457,38.43,97.30,20.71,11.43
6458,38.44,100.24,20.82,11.49
6459,38.45,97.88,20.43,11.26
6460,38.45,100.49,20.83,11.50
6461,38.46,101.03,20.68,11.41
6462,38.46,103.29,20.50,11.30
6463,38.47,100.13,20.28,11.17
6464,38.48,100.11,20.15,11.09
6465,38.48,98.84,20.38,11.23
6466,38.49,94.98,20.42,11.25
6467,38.49,98.17,20.31,11.19
6468,38.50,101.19,20.71,11.43
6469,38.51,100.63,20.76,11.46
6470,38.51,101.56,20.71,11.42
6471,38.52,100.28,21.38,11.83
6472,38.52,101.81,20.82,11.49
6473,38.53,100.08,20.65,11.39
6474,38.54,99.21,20.19,11.12
6475,38.54,96.83,20.92,11.55
6476,38.55,97.91,20.41,11.25
6477,38.55,101.51,20.41,11.24
6478,38.56,97.72,20.77,11.46
6479,38.57,103.11,20.71,11.43
6480,38.57,100.41,20.49,11.30
6481,38.58,102.74,21.09,11.66
6482,38.58,100.62,20.17,11.10
6483,38.59,103.17,20.70,11.42
6484,38.60,96.99,20.07,11.04
6485,38.60,98.70,20.03,11.02
6486,38.61,101.54,20.33,11.20
6487,38.61,98.53,20.30,11.18
6488,38.62,100.03,20.42,11.25
6489,38.62,101.34,20.59,11.36
6490,38.63,101.60,20.27,11.16
6491,38.64,99.42,20.63,11.38
6492,38.64,97.35,20.70,11.42
6493,38.65,102.45,20.87,11.52
6494,38.65,100.83,19.49,10.69
6495,38.66,99.35,20.16,11.10
6496,38.67,100.29,20.56,11.33
6497,38.67,101.08,20.68,11.41
6498,38.68,99.11,20.36,11.22
6499,38.68,98.91,20.10,11.06
6500,38.69,98.47,20.57,11.34
6501,38.70,97.46,20.31,11.18
6502,38.70,94.67,20.63,11.38
6503,38.71,96.86,20.65,11.39
6504,38.71,100.78,20.28,11.17
6505,38.72,99.39,20.51,11.31
6506,38.73,96.10,20.34,11.20
6507,38.73,101.70,20.90,11.54
6508,38.74,96.73,21.10,11.66
6509,38.74,101.72,21.04,11.62
6510,38.75,97.05,20.39,11.23
6511,38.76,100.65,20.40,11.24
6512,38.76,98.37,20.72,11.43
6513,38.77,97.40,20.19,11.11
6514,38.77,101.18,20.19,11.11
6515,38.78,101.91,20.57,11.34
6516,38.79,100.67,20.35,11.21
6517,38.79,98.59,20.28,11.17
6518,38.80,98.67,20.35,11.21
6519,38.80,101.12,20.33,11.20
6520,38.81,98.12,20.51,11.30
6521,38.82,98.83,20.55,11.33
6522,38.82,101.13,20.66,11.39
6523,38.83,98.75,20.70,11.42
6524,38.83,97.44,20.29,11.17
6525,38.84,101.37,20.54,11.32
6526,38.85,101.37,20.96,11.58
6527,38.85,95.76,20.34,11.20
6528,38.86,103.05,20.12,11.07
6529,38.86,100.78,20.58,11.35
6530,38.87,97.78,20.42,11.25
6531,38.88,101.33,20.26,11.16
6532,38.88,99.57,20.39,11.23
6533,38.89,99.39,20.04,11.02
6534,38.89,102.66,20.14,11.08
6535,38.90,98.66,20.88,11.53
6536,38.90,101.80,20.68,11.41
6537,38.91,98.72,20.63,11.38
6538,38.92,96.45,20.24,11.15
6539,38.92,98.21,20.29,11.17
6540,38.93,99.98,20.60,11.36
6541,38.93,98.62,20.14,11.08
6542,38.94,100.10,20.41,11.25
6543,38.95,96.43,20.58,11.35
6544,38.95,95.05,20.21,11.13
6545,38.96,101.96,20.95,11.57
6546,38.96,98.40,20.99,11.59
6547,38.97,99.22,20.53,11.32
6548,38.98,98.69,20.69,11.42
6549,38.98,97.97,20.89,11.53
6550,38.99,100.54,20.61,11.36
